epoch,act_24h_early_blight_accuracy,act_24h_early_blight_loss,act_24h_late_blight_accuracy,act_24h_late_blight_loss,act_24h_leaf_mold_accuracy,act_24h_leaf_mold_loss,act_24h_powdery_mildew_accuracy,act_24h_powdery_mildew_loss,act_24h_spider_mites_accuracy,act_24h_spider_mites_loss,act_48h_early_blight_accuracy,act_48h_early_blight_loss,act_48h_late_blight_accuracy,act_48h_late_blight_loss,act_48h_leaf_mold_accuracy,act_48h_leaf_mold_loss,act_48h_powdery_mildew_accuracy,act_48h_powdery_mildew_loss,act_48h_spider_mites_accuracy,act_48h_spider_mites_loss,dlt_24h_early_blight_loss,dlt_24h_early_blight_mae,dlt_24h_late_blight_loss,dlt_24h_late_blight_mae,dlt_24h_leaf_mold_loss,dlt_24h_leaf_mold_mae,dlt_24h_powdery_mildew_loss,dlt_24h_powdery_mildew_mae,dlt_24h_spider_mites_loss,dlt_24h_spider_mites_mae,dlt_48h_early_blight_loss,dlt_48h_early_blight_mae,dlt_48h_late_blight_loss,dlt_48h_late_blight_mae,dlt_48h_leaf_mold_loss,dlt_48h_leaf_mold_mae,dlt_48h_powdery_mildew_loss,dlt_48h_powdery_mildew_mae,dlt_48h_spider_mites_loss,dlt_48h_spider_mites_mae,inf_24h_early_blight_loss,inf_24h_early_blight_mae,inf_24h_late_blight_loss,inf_24h_late_blight_mae,inf_24h_leaf_mold_loss,inf_24h_leaf_mold_mae,inf_24h_powdery_mildew_loss,inf_24h_powdery_mildew_mae,inf_24h_spider_mites_loss,inf_24h_spider_mites_mae,inf_48h_early_blight_loss,inf_48h_early_blight_mae,inf_48h_late_blight_loss,inf_48h_late_blight_mae,inf_48h_leaf_mold_loss,inf_48h_leaf_mold_mae,inf_48h_powdery_mildew_loss,inf_48h_powdery_mildew_mae,inf_48h_spider_mites_loss,inf_48h_spider_mites_mae,learning_rate,loss,val_act_24h_early_blight_accuracy,val_act_24h_early_blight_loss,val_act_24h_late_blight_accuracy,val_act_24h_late_blight_loss,val_act_24h_leaf_mold_accuracy,val_act_24h_leaf_mold_loss,val_act_24h_powdery_mildew_accuracy,val_act_24h_powdery_mildew_loss,val_act_24h_spider_mites_accuracy,val_act_24h_spider_mites_loss,val_act_48h_early_blight_accuracy,val_act_48h_early_blight_loss,val_act_48h_late_blight_accuracy,val_act_48h_late_blight_loss,val_act_48h_leaf_mold_accuracy,val_act_48h_leaf_mold_loss,val_act_48h_powdery_mildew_accuracy,val_act_48h_powdery_mildew_loss,val_act_48h_spider_mites_accuracy,val_act_48h_spider_mites_loss,val_dlt_24h_early_blight_loss,val_dlt_24h_early_blight_mae,val_dlt_24h_late_blight_loss,val_dlt_24h_late_blight_mae,val_dlt_24h_leaf_mold_loss,val_dlt_24h_leaf_mold_mae,val_dlt_24h_powdery_mildew_loss,val_dlt_24h_powdery_mildew_mae,val_dlt_24h_spider_mites_loss,val_dlt_24h_spider_mites_mae,val_dlt_48h_early_blight_loss,val_dlt_48h_early_blight_mae,val_dlt_48h_late_blight_loss,val_dlt_48h_late_blight_mae,val_dlt_48h_leaf_mold_loss,val_dlt_48h_leaf_mold_mae,val_dlt_48h_powdery_mildew_loss,val_dlt_48h_powdery_mildew_mae,val_dlt_48h_spider_mites_loss,val_dlt_48h_spider_mites_mae,val_inf_24h_early_blight_loss,val_inf_24h_early_blight_mae,val_inf_24h_late_blight_loss,val_inf_24h_late_blight_mae,val_inf_24h_leaf_mold_loss,val_inf_24h_leaf_mold_mae,val_inf_24h_powdery_mildew_loss,val_inf_24h_powdery_mildew_mae,val_inf_24h_spider_mites_loss,val_inf_24h_spider_mites_mae,val_inf_48h_early_blight_loss,val_inf_48h_early_blight_mae,val_inf_48h_late_blight_loss,val_inf_48h_late_blight_mae,val_inf_48h_leaf_mold_loss,val_inf_48h_leaf_mold_mae,val_inf_48h_powdery_mildew_loss,val_inf_48h_powdery_mildew_mae,val_inf_48h_spider_mites_loss,val_inf_48h_spider_mites_mae,val_loss
10,0.7767629027366638,0.4933101236820221,0.8315674066543579,0.4254840314388275,0.7782243490219116,0.4978778064250946,0.70423823595047,0.5487647652626038,0.7553890943527222,0.5344099402427673,0.7789550423622131,0.5115298628807068,0.825173556804657,0.4215050935745239,0.7776762843132019,0.5009418725967407,0.7243332266807556,0.5517970323562622,0.756302535533905,0.5358446836471558,1.2187390327453613,0.4907182455062866,0.4532352387905121,0.2779999375343323,0.7638946771621704,0.27451539039611816,1.2048988342285156,0.4970187246799469,1.212509274482727,0.4833316206932068,3.066234588623047,0.8072571158409119,1.0689468383789062,0.4278450310230255,2.0404515266418457,0.4927480220794678,3.1731209754943848,0.7669357657432556,3.3577680587768555,0.8060365915298462,0.0653107613325119,0.17810840904712677,0.013841796666383743,0.07268725335597992,0.019962383434176445,0.09119442105293274,0.0659371018409729,0.18676170706748962,0.06764713674783707,0.19302815198898315,0.06766138225793839,0.19340819120407104,0.01351541094481945,0.072474405169487,0.017378855496644974,0.07276298105716705,0.06294261664152145,0.18141457438468933,0.07350191473960876,0.20309334993362427,0.0005000000237487257,77.91683197021484,0.7956035733222961,0.4742520749568939,0.8133436441421509,0.4587036967277527,0.7682221531867981,0.49649015069007874,0.7389124631881714,0.5256319046020508,0.7909756898880005,0.5115399956703186,0.7956035733222961,0.4782305657863617,0.8071731328964233,0.4874465763568878,0.7682221531867981,0.5010899305343628,0.7477824687957764,0.5170273780822754,0.7909756898880005,0.5181987881660461,0.2797496020793915,0.20831871032714844,0.5938741564750671,0.2862657904624939,0.3775376081466675,0.2320295125246048,1.1075032949447632,0.49810388684272766,0.44257107377052307,0.22328349947929382,0.9136164784431458,0.40800046920776367,1.4337818622589111,0.4839797019958496,1.0701545476913452,0.4620741307735443,2.198209524154663,0.5416153073310852,1.2617052793502808,0.49773550033569336,0.009617497213184834,0.06860271841287613,0.018988829106092453,0.06269554793834686,0.017683863639831543,0.08728940784931183,0.01192729827016592,0.058854106813669205,0.017590919509530067,0.12007006257772446,0.011247942224144936,0.09523036330938339,0.019939538091421127,0.06486804783344269,0.01823526993393898,0.07725484669208527,0.0124384555965662,0.06721226125955582,0.01919829100370407,0.1280839890241623,49.390159606933594
11,0.8089148998260498,0.452482670545578,0.8717573881149292,0.3560999929904938,0.7853489518165588,0.4910446107387543,0.7407745718955994,0.5219161510467529,0.7824259996414185,0.5018364191055298,0.8085495233535767,0.46148309111595154,0.865911602973938,0.3603326678276062,0.7848008871078491,0.49213871359825134,0.7453415989875793,0.5253161191940308,0.7795031070709229,0.5046842694282532,1.1861507892608643,0.49564820528030396,0.4589459300041199,0.2806747853755951,0.6971157193183899,0.2702234089374542,1.1847890615463257,0.4991110861301422,1.189766764640808,0.48571303486824036,2.9156768321990967,0.7969146966934204,1.080520510673523,0.43394938111305237,1.9170141220092773,0.48593246936798096,3.127814531326294,0.7688665390014648,3.281588315963745,0.8046572804450989,0.05567536875605583,0.16355563700199127,0.013120638206601143,0.06720627099275589,0.018966594710946083,0.08490658551454544,0.05770149827003479,0.170034721493721,0.058921266347169876,0.17833474278450012,0.05633765086531639,0.17289899289608002,0.012821556068956852,0.06692042201757431,0.016932658851146698,0.06916152685880661,0.05723031610250473,0.16717950999736786,0.06693390756845474,0.1880527287721634,0.0005000000237487257,74.90025329589844,0.8071731328964233,0.4262753129005432,0.8252989053726196,0.44044262170791626,0.7682221531867981,0.49082010984420776,0.7427690029144287,0.5146879553794861,0.7909756898880005,0.4898679852485657,0.8461241722106934,0.4276599586009979,0.8141149282455444,0.48435908555984497,0.7682221531867981,0.49841293692588806,0.749710738658905,0.5061490535736084,0.7909756898880005,0.4987208843231201,0.29088592529296875,0.22101853787899017,0.6037067770957947,0.294864684343338,0.3809528350830078,0.2405095398426056,1.0988520383834839,0.49774718284606934,0.4404560625553131,0.23383550345897675,0.9632679224014282,0.43799203634262085,1.4262747764587402,0.48604854941368103,1.0924288034439087,0.4611963629722595,2.164832830429077,0.546994149684906,1.2708581686019897,0.5354565382003784,0.006125814281404018,0.051179397851228714,0.01937200129032135,0.06262309104204178,0.018674297258257866,0.07566090673208237,0.013672557659447193,0.05621975660324097,0.014692248776555061,0.10235536843538284,0.007505850866436958,0.0728563517332077,0.020173795521259308,0.06416677683591843,0.01918107084929943,0.06987740844488144,0.014400682412087917,0.061794571578502655,0.01519416831433773,0.10787466168403625,48.975711822509766
12,0.8185970187187195,0.4381352961063385,0.8794300556182861,0.3269803524017334,0.7977712750434875,0.4650964140892029,0.7610522508621216,0.4909387528896332,0.7917428016662598,0.4812694489955902,0.8090975284576416,0.44963112473487854,0.8777859210968018,0.334908664226532,0.7986847162246704,0.4675937294960022,0.7595908045768738,0.49183347821235657,0.7922908067703247,0.482555091381073,1.1530942916870117,0.4971846342086792,0.46468159556388855,0.2797095477581024,0.6906341910362244,0.27078014612197876,1.1854301691055298,0.4966767132282257,1.18332040309906,0.48453760147094727,2.8042123317718506,0.7893884181976318,1.0926527976989746,0.42998120188713074,1.7620775699615479,0.47454991936683655,3.1296775341033936,0.7767356634140015,3.2255074977874756,0.796893835067749,0.04810555279254913,0.1495739370584488,0.012386196292936802,0.06393664330244064,0.018556129187345505,0.08027065545320511,0.05346772074699402,0.15781524777412415,0.05416082218289375,0.16655749082565308,0.05205065757036209,0.16083958745002747,0.012192008085548878,0.06402996182441711,0.01677640713751316,0.0662839412689209,0.054752416908741,0.15672412514686584,0.06247244402766228,0.1782519817352295,0.0005000000237487257,72.89009094238281,0.8951022028923035,0.36042270064353943,0.8403393626213074,0.4060222804546356,0.7682221531867981,0.4897133409976959,0.749710738658905,0.5119913220405579,0.7909756898880005,0.4724199175834656,0.8862321376800537,0.37563878297805786,0.8303123712539673,0.4601936340332031,0.7682221531867981,0.5008609294891357,0.7558811902999878,0.505808413028717,0.7909756898880005,0.4805835783481598,0.30905723571777344,0.24233675003051758,0.6091781854629517,0.2909470498561859,0.38183778524398804,0.24544863402843475,1.0941925048828125,0.49752479791641235,0.44117411971092224,0.22980451583862305,1.044571042060852,0.47053271532058716,1.4393835067749023,0.48403024673461914,1.1236567497253418,0.49051862955093384,2.1324079036712646,0.5542688369750977,1.28191339969635,0.5554646849632263,0.006079323589801788,0.04877316206693649,0.01917296275496483,0.061789751052856445,0.01972406730055809,0.07520116865634918,0.015453176572918892,0.057668738067150116,0.013792874291539192,0.09375664591789246,0.011851798743009567,0.07810231298208237,0.02001257799565792,0.06359461694955826,0.019590115174651146,0.07065566629171371,0.01614641398191452,0.06177579239010811,0.013911347836256027,0.0983932763338089,48.77307891845703
13,0.8286445140838623,0.4257989227771759,0.8918523788452148,0.29776400327682495,0.8036171197891235,0.46304693818092346,0.7769455313682556,0.4764416813850403,0.8030690550804138,0.4634304642677307,0.8158567547798157,0.4413188695907593,0.8860065937042236,0.31850534677505493,0.7990500330924988,0.4674466848373413,0.77402263879776,0.4784027934074402,0.8027036786079407,0.4674358665943146,1.1598501205444336,0.4904518127441406,0.45566123723983765,0.2746029198169708,0.6561829447746277,0.26813650131225586,1.1726579666137695,0.49536043405532837,1.151451826095581,0.49443086981773376,2.8097784519195557,0.7870549559593201,1.0574629306793213,0.4205384850502014,1.7303301095962524,0.47028976678848267,3.096250057220459,0.7776038646697998,3.166579008102417,0.8054312467575073,0.04482010751962662,0.14029918611049652,0.011880423873662949,0.061007559299468994,0.01813364028930664,0.07859230041503906,0.04833228886127472,0.14516951143741608,0.050570953637361526,0.15477995574474335,0.050034333020448685,0.15351787209510803,0.011644747108221054,0.06078873947262764,0.016350165009498596,0.06559786945581436,0.05121094733476639,0.14708451926708221,0.05967335402965546,0.16687892377376556,0.0005000000237487257,71.61174774169922,0.9220979809761047,0.315289169549942,0.8542228937149048,0.3749740421772003,0.7682221531867981,0.48045414686203003,0.7508677244186401,0.5271179676055908,0.7909756898880005,0.4546831548213959,0.9082144498825073,0.34328988194465637,0.842267632484436,0.43809574842453003,0.7682221531867981,0.4896593391895294,0.7558811902999878,0.5248401761054993,0.7909756898880005,0.46437886357307434,0.3153004050254822,0.23334170877933502,0.6130813360214233,0.2889614999294281,0.3828795850276947,0.2478935867547989,1.0797868967056274,0.4788877069950104,0.44209691882133484,0.23920318484306335,1.0881390571594238,0.4752925932407379,1.4395341873168945,0.4873711168766022,1.1241108179092407,0.48849087953567505,2.0833094120025635,0.5422863364219666,1.287043571472168,0.5637272596359253,0.007479684893041849,0.044995129108428955,0.01712809130549431,0.05840587243437767,0.019612561911344528,0.07494712620973587,0.018171003088355064,0.06087423115968704,0.013078396208584309,0.08823797106742859,0.014334188774228096,0.07222869992256165,0.018557950854301453,0.061414167284965515,0.01896149292588234,0.07086002081632614,0.018415752798318863,0.06341380625963211,0.012895974330604076,0.08891291171312332,48.3072624206543
14,0.8403361439704895,0.39165985584259033,0.9068322777748108,0.269558846950531,0.8090975284576416,0.4482739567756653,0.8001461625099182,0.4499056339263916,0.8122031688690186,0.4488694369792938,0.8259042501449585,0.40751972794532776,0.9028133153915405,0.28592202067375183,0.8112897276878357,0.4464590847492218,0.7983193397521973,0.451534241437912,0.8125684857368469,0.45402970910072327,1.093449592590332,0.4820447862148285,0.4555283486843109,0.26775217056274414,0.5987058281898499,0.26018959283828735,1.1701172590255737,0.4921799302101135,1.1773314476013184,0.49494677782058716,2.595867156982422,0.7665807604789734,1.0647257566452026,0.4162813425064087,1.5616801977157593,0.4532254934310913,3.0521388053894043,0.7696475386619568,3.2217535972595215,0.8074300289154053,0.038868680596351624,0.12490765750408173,0.011037714779376984,0.05761206895112991,0.017498167231678963,0.07390210032463074,0.045257434248924255,0.13649700582027435,0.04837909713387489,0.14987003803253174,0.04365302622318268,0.1375407576560974,0.0105189373716712,0.05679847672581673,0.015863528475165367,0.06292260438203812,0.049694374203681946,0.14159207046031952,0.05511849373579025,0.15982872247695923,0.0005000000237487257,69.18426513671875,0.9128422737121582,0.2989788055419922,0.8492094278335571,0.37788206338882446,0.7682221531867981,0.4618188738822937,0.7813343405723572,0.45008233189582825,0.7932896018028259,0.44446277618408203,0.8974161148071289,0.3324779272079468,0.8414963483810425,0.4381556510925293,0.7682221531867981,0.46317633986473083,0.7863478660583496,0.4512059986591339,0.7929039597511292,0.4516928791999817,0.33378034830093384,0.2336946427822113,0.6128183007240295,0.28044238686561584,0.3841805160045624,0.2600722312927246,1.0587103366851807,0.4516769051551819,0.4440465569496155,0.2329358160495758,1.1659836769104004,0.49326542019844055,1.4392560720443726,0.49167564511299133,1.1160733699798584,0.4848048985004425,2.020535945892334,0.5319220423698425,1.290344476699829,0.5714027285575867,0.008164294064044952,0.04094179347157478,0.014136722311377525,0.05384434759616852,0.018994010984897614,0.07239106297492981,0.015593748539686203,0.05576726794242859,0.012527531944215298,0.0832810327410698,0.013114936649799347,0.05934789031744003,0.015275589190423489,0.05735839530825615,0.01776457205414772,0.0683756098151207,0.01532694324851036,0.05637152120471001,0.012171626091003418,0.0833977684378624,47.57793045043945
15,0.8505663275718689,0.37928566336631775,0.8993423581123352,0.2739119231700897,0.8173182606697083,0.43608447909355164,0.8092802166938782,0.43279582262039185,0.8191450238227844,0.42851558327674866,0.8412495255470276,0.39297741651535034,0.8993423581123352,0.2862779200077057,0.8207891583442688,0.4332336485385895,0.7985020279884338,0.4477236568927765,0.8180489540100098,0.43402281403541565,1.0963988304138184,0.4782010614871979,0.45492759346961975,0.2623503804206848,0.5598899126052856,0.2566429674625397,1.15109384059906,0.49295493960380554,1.1867443323135376,0.48870348930358887,2.711799144744873,0.76551753282547,1.059633493423462,0.4129661023616791,1.4212086200714111,0.4441734254360199,3.0123777389526367,0.7795463800430298,3.1041321754455566,0.7823902368545532,0.0353904590010643,0.11689779907464981,0.010010560043156147,0.05484185367822647,0.01701226644217968,0.07238809019327164,0.04469171538949013,0.13220341503620148,0.04386100172996521,0.13820229470729828,0.04080174118280411,0.1300102174282074,0.009304748848080635,0.05348953604698181,0.01533818431198597,0.06208037585020065,0.04919369891285896,0.1381441056728363,0.05157586187124252,0.15098513662815094,0.0005000000237487257,67.9911880493164,0.8935595750808716,0.31689193844795227,0.8503663539886475,0.3760617971420288,0.7716929912567139,0.4486173093318939,0.7890474200248718,0.4329775273799896,0.7936753034591675,0.4318491220474243,0.8835325837135315,0.34302446246147156,0.8414963483810425,0.43502572178840637,0.7774778008460999,0.44629019498825073,0.7848052382469177,0.445891410112381,0.7929039597511292,0.4389832615852356,0.32562777400016785,0.21869562566280365,0.616678774356842,0.2800235152244568,0.383768767118454,0.25437965989112854,1.0844823122024536,0.4723697900772095,0.44505277276039124,0.24158190190792084,1.1108760833740234,0.46437984704971313,1.4487929344177246,0.48830559849739075,1.1206157207489014,0.4891246259212494,2.030150890350342,0.5454524159431458,1.2930538654327393,0.5777191519737244,0.007475944701582193,0.03578972443938255,0.009921220131218433,0.0465896837413311,0.01709512434899807,0.0718575268983841,0.017308322712779045,0.05861154943704605,0.012415352277457714,0.07553261518478394,0.009121383540332317,0.04595947265625,0.010841144248843193,0.05041174963116646,0.01551290974020958,0.06706894189119339,0.016667630523443222,0.05854719504714012,0.012095391750335693,0.07437317073345184,47.354976654052734
16,0.860065758228302,0.35972893238067627,0.9110339879989624,0.25522470474243164,0.8136646151542664,0.44338884949684143,0.8089148998260498,0.41785746812820435,0.8273657560348511,0.4106927812099457,0.8494701981544495,0.37760239839553833,0.9090244770050049,0.2661125659942627,0.8153087496757507,0.4403280019760132,0.8067227005958557,0.4237670302391052,0.8301059603691101,0.4123292863368988,1.07888662815094,0.4777291417121887,0.4450487792491913,0.25793924927711487,0.5521819591522217,0.25682035088539124,1.1361312866210938,0.49233293533325195,1.1227918863296509,0.49112552404403687,2.5834801197052,0.7622625827789307,1.0180500745773315,0.40559735894203186,1.3721506595611572,0.4403376877307892,2.9225449562072754,0.7673126459121704,2.916896104812622,0.7817009687423706,0.03718755766749382,0.11803165823221207,0.009282328188419342,0.05244345963001251,0.016159432008862495,0.06847023963928223,0.04346570372581482,0.1292952448129654,0.042690299451351166,0.13267335295677185,0.04236510768532753,0.13151267170906067,0.008554946631193161,0.05168852210044861,0.014567882753908634,0.05914606153964996,0.04834266006946564,0.13569805026054382,0.04983126372098923,0.14415940642356873,0.0005000000237487257,65.435546875,0.9051291942596436,0.293190598487854,0.8499807119369507,0.37554970383644104,0.7705360651016235,0.456048846244812,0.794446587562561,0.42150840163230896,0.7952178716659546,0.4086088240146637,0.8935595750808716,0.3262321650981903,0.8399537205696106,0.43703779578208923,0.7759352326393127,0.4526204764842987,0.7859622240066528,0.45665204524993896,0.7948322296142578,0.40984728932380676,0.3344232439994812,0.2170291543006897,0.6193999648094177,0.28322288393974304,0.3739917576313019,0.24363720417022705,1.0751932859420776,0.461593896150589,0.4408872127532959,0.23836375772953033,1.1347817182540894,0.4725814461708069,1.4827423095703125,0.5118849873542786,1.110674262046814,0.4839436411857605,1.9962685108184814,0.5366021394729614,1.2823059558868408,0.5686009526252747,0.0075201732106506824,0.03540482744574547,0.008599876426160336,0.044072724878787994,0.01817786507308483,0.06925899535417557,0.01925654150545597,0.06115221977233887,0.011387832462787628,0.06820621341466904,0.009940892457962036,0.04594568908214569,0.009842382743954659,0.04866096377372742,0.016656270250678062,0.06606879085302353,0.018772359937429428,0.060670968145132065,0.010751621797680855,0.06606665253639221,47.08393478393555
17,0.8565948009490967,0.35884562134742737,0.913956880569458,0.24547553062438965,0.8231640458106995,0.4265166223049164,0.8050785660743713,0.414949893951416,0.8324808478355408,0.40379342436790466,0.8505663275718689,0.36913594603538513,0.9145049452781677,0.25277969241142273,0.8286445140838623,0.4209703207015991,0.8056265711784363,0.421121209859848,0.8326634764671326,0.41398894786834717,1.0814111232757568,0.47633856534957886,0.4403132498264313,0.2535906434059143,0.5493420958518982,0.25739333033561707,1.1268303394317627,0.4925864040851593,1.0812335014343262,0.48072350025177,2.4625542163848877,0.7495238780975342,1.0140068531036377,0.4028913974761963,1.4040147066116333,0.44281908869743347,2.8871331214904785,0.7624338865280151,2.8456614017486572,0.7720429301261902,0.03328871726989746,0.11051641404628754,0.00889174360781908,0.05114687606692314,0.015118110924959183,0.06632588803768158,0.0435873307287693,0.12829890847206116,0.0422673337161541,0.12906526029109955,0.03817326948046684,0.12347360700368881,0.007805048953741789,0.04969830438494682,0.013261405751109123,0.0567929670214653,0.04831420257687569,0.13490189611911774,0.04786980524659157,0.13794632256031036,0.0005000000237487257,64.26966857910156,0.9251831769943237,0.265087366104126,0.839182436466217,0.3975018560886383,0.7909756898880005,0.4315457046031952,0.8576937913894653,0.36209172010421753,0.7994601130485535,0.3957420587539673,0.9116852879524231,0.30567413568496704,0.8349401950836182,0.4594807028770447,0.8114153742790222,0.4226043224334717,0.8349401950836182,0.38706764578819275,0.7986887693405151,0.4007084369659424,0.3492591977119446,0.22867132723331451,0.6201815605163574,0.28599750995635986,0.3780830502510071,0.24650025367736816,1.0705667734146118,0.4590384066104889,0.44544973969459534,0.2484588474035263,1.2442190647125244,0.5012860298156738,1.4884488582611084,0.5180333256721497,1.1190656423568726,0.4835279583930969,1.9961791038513184,0.533460795879364,1.2811601161956787,0.5440731644630432,0.007131973747164011,0.03512364625930786,0.007340073585510254,0.04130915552377701,0.015985770151019096,0.06613969802856445,0.017850711941719055,0.058497678488492966,0.011146517470479012,0.0666189044713974,0.012061059474945068,0.05126635357737541,0.009314720518887043,0.04747501388192177,0.014428360387682915,0.06217397376894951,0.01644277200102806,0.05628838390111923,0.010481147095561028,0.0643334612250328,46.93108367919922
18,0.8710266947746277,0.34083685278892517,0.9165144562721252,0.24248197674751282,0.8217025995254517,0.4234871566295624,0.8100109696388245,0.40904659032821655,0.8332115411758423,0.39688122272491455,0.8624406456947327,0.3582933247089386,0.9176105260848999,0.25290369987487793,0.8299232721328735,0.41291868686676025,0.8063573241233826,0.41865265369415283,0.8326634764671326,0.40159136056900024,1.0300865173339844,0.4652698040008545,0.4328218698501587,0.25485652685165405,0.5325728058815002,0.25479695200920105,1.1078782081604004,0.4859161972999573,1.0708928108215332,0.4802522659301758,2.443166732788086,0.7431492209434509,0.9978421330451965,0.40293532609939575,1.3392398357391357,0.4344816505908966,2.8268697261810303,0.7644571661949158,2.799837350845337,0.7643203735351562,0.030359195545315742,0.10399118065834045,0.00844375230371952,0.049674488604068756,0.0149230370298028,0.06329966336488724,0.041249994188547134,0.12158217281103134,0.04242414981126785,0.12684649229049683,0.03449785336852074,0.11587546765804291,0.007595637813210487,0.048799362033605576,0.013486366719007492,0.05484098941087723,0.0459887720644474,0.12901996076107025,0.04747375100851059,0.13559286296367645,0.0005000000237487257,62.93639373779297,0.9109140038490295,0.2809934914112091,0.8534516096115112,0.3514694273471832,0.814886212348938,0.4137614965438843,0.8997300267219543,0.28903546929359436,0.8152719140052795,0.36697646975517273,0.898573100566864,0.31690505146980286,0.8411107063293457,0.3992964029312134,0.8345545530319214,0.3972136080265045,0.895873486995697,0.3073093593120575,0.8125723004341125,0.3717622458934784,0.3442740738391876,0.22040364146232605,0.6255753040313721,0.28962811827659607,0.37572863698005676,0.24135854840278625,1.038059949874878,0.42080795764923096,0.44592997431755066,0.25669971108436584,1.1963298320770264,0.484294593334198,1.523903489112854,0.5419597029685974,1.1019257307052612,0.43853092193603516,2.0189671516418457,0.5707849860191345,1.2619918584823608,0.5146465301513672,0.00679778540506959,0.032851915806531906,0.005966609343886375,0.03835257515311241,0.01676439680159092,0.061007238924503326,0.015483520925045013,0.053528062999248505,0.010510933585464954,0.06437592208385468,0.009710925631225109,0.04436939209699631,0.008883167989552021,0.04751896113157272,0.015404094941914082,0.057558707892894745,0.013641392812132835,0.05016705021262169,0.009757937863469124,0.06126878038048744,45.71619415283203
19,0.8754110336303711,0.32588425278663635,0.915783703327179,0.23948460817337036,0.823346734046936,0.41503241658210754,0.8083668351173401,0.3972623348236084,0.8226159811019897,0.40638968348503113,0.8668249845504761,0.3416321575641632,0.9115820527076721,0.25827017426490784,0.8315674066543579,0.408942848443985,0.8056265711784363,0.40740153193473816,0.8262696266174316,0.40593695640563965,1.0360159873962402,0.4651167392730713,0.43184247612953186,0.24912147223949432,0.5369396805763245,0.2550065517425537,1.0686299800872803,0.47718775272369385,1.0522693395614624,0.4791552424430847,2.4596469402313232,0.7379465699195862,1.0137039422988892,0.3985399007797241,1.2233933210372925,0.4268043637275696,2.6970388889312744,0.7444376349449158,2.6616339683532715,0.7452457547187805,0.029274117201566696,0.10055041313171387,0.007949248887598515,0.04812932014465332,0.01428269874304533,0.06002200022339821,0.04350714385509491,0.1229456439614296,0.045536696910858154,0.1306641548871994,0.033527012914419174,0.11257399618625641,0.007043724413961172,0.046990007162094116,0.012586615048348904,0.0520465187728405,0.047210365533828735,0.1294429451227188,0.05018318071961403,0.13804690539836884,0.0005000000237487257,61.39163589477539,0.8947165608406067,0.2958991229534149,0.8519089818000793,0.35591697692871094,0.8461241722106934,0.38910001516342163,0.8850752115249634,0.3225252032279968,0.8013883829116821,0.37112733721733093,0.8885461091995239,0.32529011368751526,0.8403393626213074,0.4069879353046417,0.859622061252594,0.37339022755622864,0.8750482201576233,0.35216450691223145,0.7994601130485535,0.3779716491699219,0.3527218699455261,0.2232690006494522,0.6465492248535156,0.3028402328491211,0.3771187961101532,0.24938537180423737,0.9814899563789368,0.3860829174518585,0.4452879726886749,0.2501101791858673,1.215624451637268,0.4904533624649048,1.5770719051361084,0.5632246732711792,1.1146938800811768,0.46063798666000366,1.8959420919418335,0.5052506923675537,1.2678157091140747,0.49682772159576416,0.007435094099491835,0.03321851044893265,0.005461295135319233,0.03658762946724892,0.014561407268047333,0.05786459520459175,0.01677561365067959,0.05595943331718445,0.010898904874920845,0.06133170425891876,0.009012985043227673,0.041045740246772766,0.009680296294391155,0.048979442566633224,0.012888488359749317,0.0544845275580883,0.014733840711414814,0.05225415527820587,0.010319241322577,0.05837257578969002,45.730262756347656
